id,is_hotel,country,currency,city,opening_hours,good_for_family,accept_credit_card,parking,outdoor_seating,wifi,wheelchair_accessible,price1,price2,lat,lng,locale,cdate
8a369a36dbf4c871806025cf0f9329090f9fd4ec,1,tw,TWD,台北市,420,1,1,1,0,1,1,1000,1500,25.04,121.57,zh_TW,2254
fccec1c3de308e7f5c86d7a264d0dea889aa12d2,0,tw,TWD,台北市,360,1,1,1,0,1,1,400,800,25.13,121.51,zh_TW,2166
32ca63a5e732186ece09d4e076a27cd9a8bc1afd,0,tw,TWD,台北市,180,1,1,1,0,1,0,1100,1600,25.03,121.56,zh_TW,2088
dbbb7235502b6145d9026894bf9864adf8752b27,0,tw,TWD,台北市,420,1,0,0,0,1,0,500,800,25.08,121.57,en_US,2075
6e7131a4d2144329656c70b66471fc78506d6a75,0,tw,TWD,台北市,420,1,1,0,0,1,0,500,800,25.06,121.51,en_US,2075
fb5e6ffa17b28acc81ad26b47b5c72a94971884e,1,tw,TWD,台南市,390,1,1,1,0,1,0,700,1500,23.0,120.21,zh_TW,2871
9d9919a23ad007c6b32c369c11daf0093320be31,1,tw,TWD,新北市,870,1,1,1,0,1,0,200,1000,25.06,121.64,zh_TW,2432
ae4090ca93557383b664f01b353f0765b8a0dbf6,0,tw,TWD,新北市,1485,1,1,1,0,0,1,500,600,25.02,121.47,zh_TW,2318
cbd00fcbdde206e4de82a280670f77a875f0b50d,0,tw,TWD,新北市,360,1,1,0,0,1,1,700,850,25.01,121.46,zh_TW,2083
c20334ce9bb426fab112565c3d6375f89b838d1e,1,tw,TWD,新竹市,420,1,1,1,0,1,1,506,717,24.78,121.02,zh_TW,2991
c71bfe2e3437e731ac7d01a2cc5021ba5fc33e0c,0,tw,TWD,新竹市,660,1,1,1,0,1,1,500,700,24.81,120.98,zh_TW,2241
b984ed6100cff80e2cfb9a42953137cede5ea9e6,1,tw,TWD,新竹縣,420,1,1,1,0,1,1,580,2000,24.82,121.03,zh_TW,2588
544ee5fa2bf7e8c1a9f487c680e9e8cc75ab024c,1,tw,TWD,桃園縣,0,1,1,1,0,1,1,438,687,24.97,121.18,zh_TW,3514
29b8a63933e34d1e749224cc6c240df85b576440,1,tw,TWD,桃園縣,390,1,1,1,0,1,1,632,924,25.07,121.22,zh_TW,2827
b20207d26115a4533a35908a0df49f178747380e,0,tw,TWD,桃園縣,0,1,1,1,0,1,1,500,700,24.98,121.32,zh_TW,2394
a5151beb36e8a96848289bea8337c3868e5dd453,0,tw,TWD,桃園縣,0,1,1,1,0,1,1,500,700,25.04,121.29,zh_TW,2366
822644cc15f5ad507d9f0e5d26c68e67a92d6dfc,1,tw,TWD,花蓮縣,360,1,1,1,0,1,1,689,1244,23.99,121.63,zh_TW,3438
3e4b7a5c696d253c22fdbb81e963506e3b8f4568,0,tw,TWD,苗栗縣,210,1,1,1,0,1,1,411,660,24.4,120.77,zh_TW,3440
de9cb706071ab5d2912b33100148d5efd486d230,1,hk,HKD,香港,1170,0,1,1,0,1,0,0,0,22.32,114.18,zh_TW,2227
5a4ef0bc5e245df4a364662f05fc7bc2eea09b82,1,tw,TWD,高雄市,420,1,1,1,0,1,0,355,555,22.63,120.29,zh_TW,3781
9cf93c8ce8d52170118e6cdb7b68e5222acee019,1,tw,TWD,高雄市,330,1,1,1,0,1,0,800,1000,22.87,120.36,zh_TW,2696
ccdcde036026dd086f77f722406dccefe09989e5,0,tw,TWD,高雄市,360,0,1,1,0,0,0,300,900,22.62,120.3,zh_TW,2650
40d72aa99e215fe5210b434437c94b755bdc9c04,1,tw,TWD,上海市,0,0,0,0,0,0,0,1500,2000,31.22,121.45,zh_TW,2909
5db5e4adbd3592be685cbc4795cbdb70865eb197,1,tw,TWD,上海市,390,0,0,0,0,0,0,1500,2000,31.23,121.49,zh_TW,2909
21bf23edeabfee8e246f3b20e710b9b206ae99e6,1,tw,TWD,台北市,390,1,1,1,1,0,1,1121,1920,25.05,121.54,zh_TW,2815
af999513194498e65695d85bbf6f1c66eaa64efc,1,tw,TWD,台北市,630,1,1,1,0,1,1,1000,2000,25.04,121.57,zh_TW,2363
1e4287353ecd894c6afee417abf4a4bcb9c4b3e4,0,tw,TWD,高雄市,630,1,0,0,0,0,0,238,337,22.66,120.31,zh_TW,3556
9496f0e75bead0b5374e4aa971979edb85f781a1,0,tw,TWD,台中市,1110,1,1,0,0,0,1,400,800,24.14,120.66,zh_TW,2137
75605b879bdadde9b7898c892788e4e637318d86,1,tw,TWD,台北市,1680,1,1,1,0,1,1,1009,1914,25.08,121.56,zh_TW,3036
59517834594ee9dfb0fc4d6e76a08bf96d3062d4,0,tw,TWD,台北市,480,1,1,1,1,1,1,1220,2663,25.04,121.57,zh_TW,2779
0b63f2384cab2c1b7df7105f711f582f6c32a9a1,0,tw,TWD,台北市,840,1,1,0,1,1,0,1000,1500,25.08,121.55,zh_TW,2530
803f477a530f1ec61f3f5bc64555ce57fc445feb,0,tw,TWD,台北市,1590,1,0,0,0,1,0,300,800,25.04,121.55,zh_TW,2349
6bc9c0981daafef449c8fb519478112cd6a0b6cb,1,tw,TWD,高雄市,390,0,1,1,0,1,0,580,950,22.73,120.41,zh_TW,2157
0b43f7c63c7324d338be297f3354b671ee1bd2ec,0,tw,TWD,台北市,900,1,1,0,1,1,0,1000,1500,25.04,121.56,zh_TW,2608
6beeb78adcab1158038ed86433fcb7ef32808ede,0,tw,TWD,高雄市,0,1,1,1,0,1,0,350,500,22.66,120.31,zh_TW,2222
47c01ef516e99d61a3686f6e1892d1ace83fc53f,0,tw,TWD,台北市,1380,0,1,1,0,1,0,250,800,25.04,121.55,zh_TW,2408
7c2137683c74b86e0f48025f7d1480cd6e2f3d54,0,tw,TWD,台北市,0,1,1,1,0,1,1,572,985,25.04,121.54,zh_TW,3334
e16bea0ac1ea7bfceb23ff0b4d8e7e1428bab332,0,tw,TWD,台北市,1620,1,1,1,1,1,0,607,1061,25.04,121.56,zh_TW,3226
618b6e3fd20d3f9ba201dede950eeda35f9cb101,1,tw,TWD,台中市,240,1,1,1,0,1,0,280,650,24.23,120.94,zh_TW,2635
8f090abd8d05dde52081919b1110f2cb95745861,0,tw,TWD,台北市,1260,1,0,1,0,1,0,300,1100,25.04,121.57,zh_TW,2153
ab2bfd6ed983b798f2fb21e0ac56fadaa74eee41,0,tw,TWD,台南市,2335,1,1,1,0,1,0,337,492,22.99,120.17,zh_TW,3781
5a0560a6d5e8c59eb9bb6e782c0a48d6b8e9b617,1,tw,TWD,台北市,420,1,1,1,0,1,1,761,1303,25.09,121.56,zh_TW,3781
8da9427602ad535bbc991535e2c1338bc5684e21,0,tw,TWD,台北市,630,1,0,0,0,0,0,259,384,25.04,121.54,zh_TW,2740
91a837e6a8665b5f2bb8e254a1800bfbc35ba4e8,0,tw,TWD,台南市,420,0,1,1,0,0,1,400,1000,23.0,120.22,zh_TW,2404
085996c4fee1b5195077fedd3a2243f95d5d8937,0,tw,TWD,台北市,1020,1,1,1,0,1,1,1132,2454,25.03,121.56,zh_TW,3345
2509d96893621808861c72d3e37a5c2a88acd2b7,0,tw,TWD,台北市,420,1,1,0,0,0,0,761,1429,25.04,121.53,zh_TW,3262
53f2a268cee661676d1bfa5f4a37adea303f0d50,0,tw,TWD,台北市,510,1,1,0,0,1,1,687,1236,25.08,121.56,zh_TW,2893
0e4f0a4c9c910f2258da6880103b828c70eed697,0,tw,TWD,台北市,1650,1,1,1,0,1,0,663,1149,25.05,121.52,zh_TW,3242
ec1a169576d8accddb1126a9c5d9e2d70f1b1262,1,tw,TWD,台北市,5265,1,1,1,0,1,1,500,2000,25.04,121.56,zh_TW,2397
530e95e32357b6197051d5cf7619920695d495b6,0,tw,TWD,台北市,420,1,1,0,0,1,0,800,1200,25.06,121.54,zh_TW,2257
bf4587e32be0cd4b36ad5a7aa29def9951b35fd9,0,tw,TWD,台北市,990,0,1,1,0,0,1,994,1746,25.04,121.57,zh_TW,3042
8b656b30ac09b157ae779c543c621273810d082f,1,tw,TWD,高雄市,420,1,1,1,1,1,1,587,946,22.62,120.3,zh_TW,3781
eac24e5524e308ec831ce6fca2ea916812ffd142,0,tw,TWD,台北市,570,1,1,1,0,1,1,500,800,25.06,121.53,en_US,2068
4aa4187de57894409f77edf5c37c39ce392b6bb8,1,tw,TWD,新北市,330,1,1,1,0,1,1,308,880,25.2,121.6,zh_TW,2627
481de43920da7869cca3f6aa345185cd23cf1327,0,tw,TWD,台中市,660,1,1,1,0,0,1,265,495,24.14,120.69,zh_TW,3294
e26838d004dadd207b5758306ccdf102e5a3636c,0,tw,TWD,台北市,600,0,1,0,0,0,0,300,800,25.04,121.53,zh_TW,2209
218e3ceb2f320f3d35175c874c8877703731d49f,0,tw,TWD,新竹市,660,0,1,1,0,0,0,300,500,24.8,120.97,zh_TW,2361
9c08625cb144d7fbd1457a857e4c6bc9dc77d04e,0,tw,TWD,高雄市,570,1,1,0,0,0,0,453,812,22.65,120.29,zh_TW,2815
0c2759b0720e3b98b0982b3e2e896832999ea2a0,1,tw,TWD,上海市,390,0,0,0,0,0,0,1500,2500,31.22,121.44,zh_TW,2909
1e03b7b3ce8bb46eac3e5cb120539c4e0c9d674f,1,tw,TWD,高雄市,1950,1,1,1,0,1,1,548,879,22.62,120.29,en_US,2062
3db60e5e626e8e4dbf8184d0262935f9d20c1c91,1,hk,HKD,香港,1050,0,0,0,0,0,0,300,500,22.31,114.22,zh_TW,2203
4126260216ffbdc355867e0aa3c243a9df975cd1,1,tw,TWD,台中市,390,1,1,1,0,1,1,1142,2355,24.18,120.62,zh_TW,3056
770dbe93ba91f9d276bd086146032907d9a961b5,1,tw,TWD,台中市,390,1,1,1,0,1,0,330,2076,24.23,120.94,zh_TW,2206
cd9a3ad22adf1508b854c31a9f0abfa80d5d8d07,0,tw,TWD,台北市,0,1,1,0,0,1,0,935,1723,25.04,121.55,zh_TW,2732
72448051e12c67337fce46a35402c025ac351496,0,tw,TWD,台北市,1300,1,1,0,1,1,0,1200,3800,25.08,121.55,zh_TW,2716
ea321aac293aa9a77d56fd9d69f9a96ae73bbe45,0,tw,TWD,台北市,960,1,1,0,0,0,0,600,1200,25.06,121.55,zh_TW,2318
a42bc0c8e44b1ad9dc7abfe7d88f13e347f0762a,0,tw,TWD,台北市,420,1,1,0,1,1,0,250,1000,25.05,121.52,zh_TW,2135
a3c3ce3bafa6bdc4f7c8e6f45032f9042c872130,0,tw,TWD,台南市,480,1,1,1,0,1,1,460,1180,22.99,120.18,zh_TW,3697
78ad4a2cc9d78899c08dee71fe315a021bb3d8ef,1,tw,TWD,嘉義市,630,1,1,1,0,1,1,300,500,23.49,120.46,zh_TW,2101
5a857293b224b1dbcb7d55d3a5131e3946bcda6b,0,tw,TWD,台中市,480,1,1,1,0,1,0,350,1080,24.16,120.64,zh_TW,2221
1f1e80bb31b0f5f3b83aa6610ddf7683bd906666,0,tw,TWD,台中市,0,1,1,1,0,1,0,350,1080,24.15,120.67,zh_TW,2220
f7f226cccbe7ad0ad9ce3970ba823f48656e4503,0,tw,TWD,新北市,2820,1,1,0,0,1,0,327,567,25.02,121.47,zh_TW,2979
b9e9387040874ddac1f46ace05c1d09d994cc7a6,0,tw,TWD,台南市,420,1,1,1,0,1,0,711,1720,22.99,120.22,zh_TW,3299
54a7dd97d3391bd473869becebc6babe11c4a2b4,1,tw,TWD,高雄市,870,1,1,0,1,1,0,471,980,22.66,120.29,zh_TW,2620
2ce71b0c8a7277b45c512f495f99bb77642833fd,1,tw,TWD,新北市,240,1,1,1,1,1,1,715,1624,25.09,121.56,zh_TW,3118
190210b67801a7437c18f8550d097f3a69fb7d1b,0,tw,TWD,台北市,660,1,1,0,1,1,0,1000,2500,25.06,121.52,zh_TW,2327
a1d57740cc3e3bbbd2cb4ad8d7bc7f24fb034f60,0,tw,TWD,台北市,1410,1,1,1,0,1,1,770,1633,25.03,121.57,zh_TW,3089
bd81de51959324dd6b9741f8771bbb72e14ddb77,0,tw,TWD,台北市,1410,1,1,1,1,1,0,705,1427,25.05,121.55,zh_TW,2726
0e22969ee873428f83a2283442a205e0e29d326f,0,tw,TWD,高雄市,700,1,1,1,1,1,1,539,1112,22.67,120.3,zh_TW,3514
9c30b8a99f057cd22f3a6f89fdd2912f47610438,0,tw,TWD,台北市,1380,1,1,0,0,1,0,600,1000,25.06,121.54,zh_TW,2565
9a2c082e02b5fc1ad1e6c2cd8cf0e8ab3ff0472e,0,tw,TWD,台北市,0,0,1,0,0,1,0,500,800,25.04,121.56,zh_TW,2427
33e5aee1c5e6b021ea935acc0bd5a912adc2dbf9,0,tw,TWD,新竹縣,1410,1,1,1,0,1,1,500,1500,24.81,121.04,zh_TW,2579
bb2994c1c55c886a4b3f7b411a213da7e26a2f32,1,tw,TWD,台中市,0,1,1,1,0,1,0,556,926,24.15,120.67,zh_TW,3781
bd4ef8cccebd07313da0e5c75861f3e1d9d3ffd6,0,tw,TWD,台南市,0,1,0,0,0,1,0,200,400,22.99,120.18,zh_TW,3265
90de49447ca7ba700ab92c71a4a43162da9ca194,1,tw,TWD,新竹市,330,1,1,1,0,1,1,663,949,24.81,120.98,zh_TW,2877
d9d7ec0c1e1c4ff02e81983883436cdde0671b94,1,tw,TWD,桃園縣,0,0,1,1,0,1,1,380,505,25.07,121.22,zh_TW,2826
5fcc33dfda62c8f910266a1d5a1b431da4c85bc1,0,tw,TWD,上海市,420,0,0,0,0,0,0,1500,2000,31.21,121.56,zh_TW,2909
2370216ac722319c87bcc1c9edb33164c63d3ae9,0,tw,TWD,台中市,360,1,1,1,0,1,1,400,600,24.23,120.94,zh_TW,2197
1ade70ea230817513696883014bc77febc899473,1,tw,TWD,台北市,420,1,1,1,0,0,0,733,1214,25.04,121.54,zh_TW,2785
315539f0e97fefc6ddb63ac8a7258067a325df15,0,tw,TWD,台北市,450,1,1,0,0,0,0,1200,2100,25.04,121.56,zh_TW,2613
ba6d83fbd401a99f37aeba130f30185ba62719a1,0,tw,TWD,台北市,720,1,1,1,0,1,1,150,1000,25.04,121.54,zh_TW,2441
c3fa65ddaae8adae68d972aaac01696dcaf173ca,0,tw,TWD,台北市,1710,1,1,0,0,1,0,1408,2000,25.04,121.55,zh_TW,2124
4640a78bb451658a952b05c6e11cda535a21f1fa,0,tw,TWD,新北市,1230,1,1,1,0,1,1,200,400,25.19,121.44,zh_TW,2544
fd5d6d7d44c626c3a08eac117882a380a8a30df6,0,tw,TWD,新北市,660,1,1,1,0,0,1,300,1000,25.01,121.47,zh_TW,2391
5164cad6982d318be358e05f9800219df2b762fe,1,tw,TWD,新竹市,420,1,1,1,0,1,1,651,1093,24.78,121.02,zh_TW,2991
aa50178373470aed2b50cf819be199641ff77b05,0,tw,TWD,高雄市,210,1,1,0,1,0,0,350,500,22.66,120.3,zh_TW,2621
aeb8285d0dc6505c3bb04582354c8a66cd7802d4,0,tw,TWD,高雄市,420,1,1,1,0,0,0,780,1880,22.63,120.33,zh_TW,2621
5ac0204c4d6c42dd394608732b76472f1de45dc3,1,tw,TWD,台北市,720,1,1,1,0,0,0,626,800,25.06,121.52,zh_TW,2943
2ee9f8b03bea3c7c119e22224ab33c5462317604,1,tw,TWD,台中市,3380,1,1,1,0,1,1,535,674,24.14,120.59,zh_TW,2874
0a141c11dc7bfbf06ccd097a5773c0d2052c3ff0,1,tw,TWD,台北市,1110,1,1,1,0,1,1,1200,1500,25.04,121.56,zh_TW,2467
533cb0588f65f15249e4c32e16f5b7698da36ec4,0,tw,TWD,台南市,600,1,1,1,0,1,0,498,662,22.97,120.22,zh_TW,2726
5c9fa7a8ee8bc770a80732247ce9fcf1e7ccb893,0,tw,TWD,台北市,840,1,1,1,0,1,0,390,537,25.04,121.51,zh_TW,2905
74e0969d95e7a74421a9f58abbee17eeb3dd42a7,0,tw,TWD,屏東縣,780,1,1,1,0,0,1,372,489,22.67,120.49,zh_TW,3472
34440e63ca8c0a4331b7d13ffe00766bad9eba4c,0,tw,TWD,台中市,600,1,1,1,0,0,1,515,678,24.14,120.69,zh_TW,2726
70191ecdd81f7a3949b979afb87b43ea6f08b507,0,tw,TWD,台北市,600,1,1,1,0,0,1,566,729,25.05,121.55,zh_TW,2726
d0de2513df4b476abcc97e10da01c9c72df49a02,0,tw,TWD,高雄市,600,1,1,1,0,1,1,507,663,22.62,120.3,zh_TW,2726
f3238f9904a86eefa8d1e1371161bfe3a4692644,0,tw,TWD,台中市,900,1,1,1,0,0,0,298,598,24.15,120.62,zh_TW,2725
d122fba8fc8fbf6f27c9f5f18de52c5f3bd3ffa9,1,tw,TWD,高雄市,750,1,1,1,0,1,0,575,788,22.62,120.3,zh_TW,3781
7fe71baf0f56d3a4a9ab02672d01240cf0af6c14,1,tw,TWD,台北市,1570,1,1,1,0,1,1,490,750,25.05,121.52,zh_TW,2621
884bc5f73e10852ca67d67287e7e5262623f5bb7,1,tw,TWD,台南市,1050,1,1,1,0,1,0,566,728,22.99,120.2,zh_TW,3781
1798cd66e3e7893a7d52561b31148704b6bda354,1,tw,TWD,台北市,0,1,1,0,1,1,0,600,650,25.05,121.51,en_US,2075
b747c4969534e20e0bbf90a4c52eba56d8ef6c2b,0,tw,TWD,台中市,1770,1,1,1,0,1,1,780,1800,24.16,120.66,en_US,2062
f1a166e5093473a4896fb9c58e0f9d61a8e5ba93,1,tw,TWD,台北市,420,1,1,1,0,1,1,871,1728,25.09,121.56,zh_TW,3830
54db14cc90f3f3a77a904daf0c3f6b37314f8c16,0,tw,TWD,台北市,0,1,1,1,0,0,1,455,755,25.04,121.55,zh_TW,2880
4194f93a08ccb0ad1e708a8ad056776b1fdef868,0,tw,TWD,台北市,0,1,1,0,0,1,0,800,1200,25.06,121.57,zh_TW,2263
31c82b892e0ed85637443bc6310af0752a3fa78a,0,tw,TWD,台北市,420,1,1,1,1,1,0,700,1000,25.04,121.54,zh_TW,2249
e28341dcd249f4be178ba9a1009ec3881abc7808,0,tw,TWD,台北市,540,1,0,0,0,1,0,1350,1350,25.05,121.54,zh_TW,2123
c6ecebf33d845c0e02c5e9e8cd54c636305d5a07,0,tw,TWD,台北市,0,1,1,1,0,1,0,900,1000,25.04,121.56,zh_TW,2108
cf4a2f95d3de2c5cde6dd1ce01bfd0d85025684b,1,tw,TWD,新竹市,540,1,1,1,0,1,1,300,800,24.81,120.98,zh_TW,2269
197eca9a179c9068d1abb5f77b56de4908c35b54,1,tw,TWD,高雄市,420,1,1,1,0,1,0,859,1761,22.63,120.29,zh_TW,3781
ff028ecebf60d466cb8470206284ffd7cee071bb,1,tw,TWD,高雄市,480,1,1,1,0,1,0,980,3300,22.73,120.41,zh_TW,2397
ad88ffe9143d84ce128c1470909359428be46931,0,tw,TWD,台北市,540,0,1,1,0,1,0,727,1091,25.06,121.54,zh_TW,3810
d6bb3b5d7a9a0449487a9e2358d8479d5ad951ec,0,tw,TWD,台北市,1800,1,1,1,1,1,0,680,3000,25.05,121.55,zh_TW,2117
acacc42cbc9f54b8139e6c7176a338298eda59f9,0,tw,TWD,台北市,450,0,0,0,0,1,0,300,500,25.07,121.52,zh_TW,2262
99e1f68888a6ab1ce696f865e29cce33bd56e36d,1,tw,TWD,台北市,420,1,1,1,0,1,1,1110,2213,25.05,121.54,zh_TW,3781
efb5f3280dc282ec1368fa70e995b8a7414bb58d,1,tw,TWD,台北市,420,1,1,1,0,1,0,875,1684,25.04,121.51,zh_TW,3311
e079a4589b1feb9345ac7bc7cbd0b8bafd706d0a,0,tw,TWD,台北市,1290,1,1,1,0,0,1,366,603,25.04,121.57,zh_TW,3083
441a5a74d687fe0032599d8753a376b879d98c07,0,tw,TWD,新北市,360,1,1,1,0,1,0,832,1107,24.98,121.5,zh_TW,2918
06b537e6e82af10f6f746d1006a38cae194066ff,0,tw,TWD,台中市,210,1,0,1,0,1,0,500,800,24.09,120.73,zh_TW,2173
22a0ccb546f9586e81c918cc07c0273f9a169507,0,tw,TWD,台北市,510,1,1,0,0,1,0,500,1000,25.04,121.55,zh_TW,2181
5430ee07b87a2f560bbbbdb713eda52835114603,0,tw,TWD,台北市,390,1,1,1,0,1,1,500,1000,25.03,121.55,zh_TW,2181
d436c0682fce62f0c1b98253e21b9aaf3030f0c8,0,tw,TWD,新竹市,360,1,1,0,0,0,0,411,630,24.81,120.97,zh_TW,3781
c6b0577c666454851a495ec3ee1697594b0dcda2,0,tw,TWD,台中市,660,1,1,1,0,0,1,206,341,24.04,120.73,zh_TW,3255
aa99cfeddcac341883a8b61a4f4afc28996d4dcb,0,tw,TWD,台北市,660,1,1,1,0,1,1,223,348,25.06,121.58,zh_TW,3781
bd76d1e31cb09d57afaa2c6393ec262085e1fade,0,tw,TWD,台北市,660,1,1,0,0,1,1,220,346,25.09,121.56,zh_TW,3781
540d0a8d75a332e387492aa012e315afc1281b56,0,tw,TWD,台北市,1320,1,1,0,0,1,0,219,338,25.04,121.51,zh_TW,3781
fce681504b8cc4a683cb7bc405aae9e0d05d2884,0,tw,TWD,台北市,660,1,1,1,0,0,1,200,330,25.09,121.56,zh_TW,2599
a6f1fc8acc968b97a30bad392f9b4c547bd374a4,0,tw,TWD,台南市,390,1,1,0,0,1,0,200,300,22.99,120.22,zh_TW,3304
d4d86c5b26356c519601eb0b06259faa654e84db,0,tw,TWD,新北市,660,1,0,1,0,1,1,215,355,25.19,121.46,zh_TW,2710
e4b42c8e937bf0cdb01e4b90366358b70d5938ce,1,tw,TWD,新竹縣,420,1,1,1,0,1,1,800,1200,24.82,121.03,zh_TW,2587
6700569c5af0a9e897682c81cc2ce7730beae494,1,tw,TWD,高雄市,420,1,1,1,0,1,1,452,653,22.63,120.28,zh_TW,3143
6d6565153f2e1b3569d6b959ce059640b8e8d6cf,1,tw,TWD,台中市,360,1,1,1,0,1,1,1083,2283,24.18,120.62,zh_TW,3847
2a41ceb391f9962fc4a5cd81d8b1aa59d74cbf32,0,tw,TWD,台北市,480,1,1,0,0,1,0,680,3000,25.03,121.55,zh_TW,2271
452626dabedfbffe9c2ceee7557c8162cf3dfc0a,0,tw,TWD,高雄市,1380,1,1,1,0,1,1,1000,1500,22.66,120.31,zh_TW,2095
97a0748a73da8a5bd360b11e6e2cc5321a83b14e,0,tw,TWD,台北市,480,1,1,0,1,1,1,473,991,25.06,121.58,zh_TW,3419
41abb448a4a1360cba17bbc5f0ce2cd85d7dd5b4,0,tw,TWD,台北市,360,0,1,1,0,1,0,600,900,25.04,121.55,zh_TW,2264
7494231b68ddb9d21c24aff0e5fc8d8bf64d4746,0,tw,TWD,台北市,180,1,1,1,1,1,1,800,1200,25.04,121.57,zh_TW,2143
5b8aa9b1a665c74fa5a06fcd48852005a014c83c,0,tw,TWD,台北市,360,1,1,0,0,1,1,1500,2000,25.05,121.52,zh_TW,2195
ff5dd9f3f46420d596f4fc9b43d9f56be634950e,1,tw,TWD,台北市,390,1,1,1,0,0,1,1168,1905,25.05,121.54,zh_TW,2815
00261cc87261cb6b0b11f6ba58c007922c679f04,1,tw,TWD,台北市,0,1,1,1,0,1,1,671,1185,25.06,121.52,zh_TW,3125
7a226c71b29780b84253927c687ec731343d6c9f,0,tw,TWD,台北市,1350,1,1,1,0,0,1,861,1384,25.04,121.57,zh_TW,3061
d8e6c00bc2aa9141f143e8b69f5e8df14f0c1e9d,0,tw,TWD,台北市,390,1,1,1,0,1,0,1800,2200,25.05,121.54,zh_TW,2926
339b6ea93d00fa8364ff158c33aa362793322361,0,tw,TWD,台南市,420,1,1,1,0,0,1,472,864,22.99,120.21,zh_TW,3338
7f5da17f448496810a9a6a9657a3febcb51604d8,1,tw,TWD,台南市,360,1,1,1,0,1,1,723,1322,22.99,120.2,zh_TW,3304
257408aaab5193641cf4ebcb14327119de874801,1,tw,TWD,新北市,480,0,1,1,0,0,0,611,1082,25.09,121.56,zh_TW,3388
dbc1095e632707f86162c368411a5193f998aa68,0,tw,TWD,台北市,1770,1,1,0,0,1,1,1122,2383,25.03,121.55,zh_TW,2955
a8499514feae27d61d6131ed02ee330754bc6ab1,1,tw,TWD,台中市,1800,1,0,0,0,1,0,300,400,24.16,120.65,zh_TW,2088
19605275686d9b5276d85ca53117a10b1282eab8,1,tw,TWD,台中市,360,1,1,1,0,1,1,944,1788,24.19,120.61,zh_TW,3847
e5c9f429ab0fde39efe7c669bcdf88cb814a36b5,0,tw,TWD,台北市,2880,1,1,1,0,0,1,336,646,25.09,121.56,zh_TW,3042
4c7abe801e2624161c16b90cf092082ef0e06506,0,tw,TWD,台中市,2490,1,1,1,0,1,0,300,600,24.16,120.66,zh_TW,2130
a63db3e1591bca82190a9567a47bf6ea818c2f1f,0,tw,TWD,台北市,480,1,1,1,0,1,0,200,600,25.03,121.55,zh_TW,2726
f27c5f9659fc1b6ea00813687cbac63e4a996620,0,tw,TWD,高雄市,480,1,1,0,0,1,0,200,500,22.62,120.3,zh_TW,2759
42170a4fdafa29cf1b7f4d8a37aa911295778476,0,tw,TWD,高雄市,480,1,1,0,0,0,0,300,500,22.67,120.29,zh_TW,2455
d02cf7ba32e878473addc6e805654c90626bfe13,0,tw,TWD,台北市,900,1,1,1,0,1,1,863,1478,25.04,121.56,zh_TW,2845
cc016eb89486f4092924a7229aa97cd7a047e56b,0,tw,TWD,上海市,390,0,0,0,0,0,0,1000,1500,31.21,121.44,zh_TW,2909
00173fbbee383f89a785331530d7a8eba439f226,0,tw,TWD,台中市,510,1,1,0,0,0,0,1880,3800,24.14,120.66,zh_TW,2137
a9fa10496559e992eed4a04d64514fc0b8c8b351,1,tw,TWD,台北市,420,1,1,1,0,1,1,1369,3306,25.05,121.52,zh_TW,3781
4696c1717831e61c642244d7bf778842aef50aa6,0,tw,TWD,台北市,420,1,1,1,0,1,0,800,1500,25.06,121.55,zh_TW,2362
91ffcc25149dbf94a1b350d6b76eb68a50ecb34f,0,tw,TWD,台北市,720,1,1,0,1,1,0,400,500,25.04,121.55,en_US,2076
2fa37b252aa8d30afe8b838b277fedc7288a755b,0,tw,TWD,高雄市,570,1,1,0,0,0,0,969,1984,22.66,120.31,zh_TW,2621
0d7b69958280e347a1e2c74e5a2fe3d021502dbf,0,tw,TWD,高雄市,420,1,1,1,0,1,0,1000,2000,22.62,120.29,zh_TW,2110
2acc572509be0bb7e2cdc4baad4d98dbecdb838e,0,tw,TWD,高雄市,930,1,1,1,1,1,1,0,0,22.67,120.3,en_US,2065
2c55ef6855f011112e876a941aa98cd074d36efb,1,tw,TWD,台南市,360,1,1,1,0,0,1,1108,2199,22.99,120.2,zh_TW,3727
3ec5ab9e53d611b2f8dae66c0a15b13fd41f7d73,1,tw,TWD,高雄市,450,1,1,1,0,1,1,958,2429,22.62,120.3,zh_TW,3781
39e22eaeedad5fe66b039a6ab526562fd7ff961d,0,tw,TWD,台北市,1260,1,1,1,0,1,1,584,1004,25.1,121.53,zh_TW,4308
aa142183055840301c8f11c54bb12c84d12523a7,0,tw,TWD,台北市,0,1,1,1,0,1,1,472,782,25.08,121.56,zh_TW,4308
ecc3613406134b47e80698e55c6287e321a7c3f5,0,tw,TWD,高雄市,540,0,1,1,0,0,0,574,1043,22.63,120.33,zh_TW,2857
23841d73b598d6aec964e4f7661ed28c10b683dd,0,tw,TWD,台北市,960,1,1,1,1,1,1,337,571,25.07,121.52,zh_TW,3356
d2eebe7d87a93e81fc025b7484878c8181d56102,0,tw,TWD,台北市,600,1,1,1,0,1,0,573,1027,25.05,121.54,zh_TW,3084
f1818b38a1d1816ef658d1a90a265c38cf998f34,0,tw,TWD,台中市,420,1,1,0,0,1,1,1000,1800,24.15,120.64,zh_TW,2648
bf03e258d00bdb9f8f32f7b211f5d836c1f09332,0,tw,TWD,台北市,420,1,1,1,0,0,0,1332,3654,25.04,121.57,zh_TW,3042
